Round,train_losses,accuracies
1723,0.0009492720127105713,69.7
1724,0.0009449322760105133,69.7
1725,0.0009251619517803192,70.09
1726,0.0009083129823207856,70.37
1727,0.00090868518948555,70.61
1728,0.0009261585056781769,70.19
1729,0.0009335617423057556,69.93
1730,0.000932982873916626,69.79
1731,0.0009285220563411713,69.64
1732,0.0009192630290985107,69.78
1733,0.00092118821144104,69.58
1734,0.0009322119116783142,69.53
1735,0.0009458583950996399,69.2
1736,0.0009543024778366089,69.04
1737,0.0009558861017227172,69.09
1738,0.0009536187529563904,69.29
1739,0.0009276104927062989,69.63
1740,0.0009102126598358154,70.09
1741,0.0009061143100261689,70.27
1742,0.0009032730460166931,70.34
1743,0.0009145209133625031,70.03
1744,0.0009268356323242188,69.89
1745,0.0009354753732681274,69.59
1746,0.0009450050592422485,69.34
1747,0.0009576274573802948,69.39
1748,0.0009686651706695557,69.19
1749,0.0009633871972560882,69.45
1750,0.0009735463619232178,69.44
1751,0.0009916215956211091,69.39
1752,0.0010065804481506348,68.84
1753,0.0010103025734424591,68.83
1754,0.0010133155524730683,68.55
1755,0.0010078733682632446,68.83
1756,0.0009920661628246307,68.99
1757,0.000968059492111206,69.58
1758,0.0009433424711227417,70.21
1759,0.0009392762303352355,70.07
1760,0.000939342588186264,70.13
1761,0.000945974862575531,69.95
1762,0.0009450385570526123,69.82
1763,0.0009354729831218719,69.98
1764,0.0009318551063537598,70.06
1765,0.0009306043148040771,69.95
1766,0.0009251521289348602,70.26
1767,0.0008998361885547638,70.97
1768,0.0008763060212135315,71.39
1769,0.0008746851921081543,71.25
1770,0.0008754132807254791,71.1
1771,0.0008778232038021088,71.27
1772,0.000890728348493576,71.15
1773,0.0009076771676540374,70.71
1774,0.0009156975865364075,70.48
1775,0.0009277645289897918,70.06
1776,0.0009354689121246338,70.02
1777,0.0009445161998271942,69.62
1778,0.0009538117110729217,69.46
1779,0.0009499473512172699,69.54
1780,0.0009443250358104706,69.61
1781,0.0009441652476787567,69.64
1782,0.0009503008246421814,69.15
1783,0.0009626008212566375,68.64
1784,0.0009700198531150817,68.67
1785,0.0009734865605831146,68.56
1786,0.0009583523631095886,69.19
1787,0.0009328060090541839,69.81
1788,0.0009140348196029663,70.43
1789,0.000909116393327713,70.82
1790,0.000917577451467514,70.45
1791,0.0009238049924373626,70.53
1792,0.0009379589796066284,70.31
1793,0.0009529087126255036,70.1
1794,0.000961423933506012,70.11
1795,0.0009612755060195923,69.94
1796,0.0009427837610244751,70.19
1797,0.0009291852056980133,70.49
1798,0.0009194495975971222,70.6
1799,0.0009142571926116943,70.47
1800,0.0009175172507762909,70.03
1801,0.0009329485416412354,69.5
1802,0.0009544742226600647,68.99
1803,0.0009717127621173858,68.65
1804,0.000979931515455246,68.54
1805,0.0009877763867378235,68.37
1806,0.0009833845555782318,68.68
1807,0.0009745685160160065,69.16
1808,0.0009690103769302368,69.49
1809,0.0009539404511451721,69.95
1810,0.0009651958703994751,69.46
1811,0.00098795725107193,68.67
1812,0.0009999974608421325,68.41
1813,0.0009995408356189728,68.13
1814,0.0009736262142658234,68.83
1815,0.0009681797385215759,69.03
1816,0.000980252581834793,68.98
1817,0.000994579380750656,68.62
1818,0.001033272236585617,67.71
1819,0.001074267828464508,66.62
1820,0.0010724367976188659,66.63
1821,0.0010522817254066468,66.98
1822,0.0010272276222705842,67.47
1823,0.0009864292562007904,68.41
1824,0.0009756726205348968,68.84
1825,0.0009597332060337066,69.42
1826,0.0009721164047718048,68.95
1827,0.0010029746651649474,68.26
1828,0.001016077208518982,67.85
1829,0.00102544224858284,67.74
1830,0.0010258726060390472,67.58
1831,0.0010153261482715606,67.93
1832,0.0010031070470809937,68.21
1833,0.0009939248144626618,68.31
1834,0.0010020685374736787,68.16
1835,0.0010192679166793823,67.7
1836,0.001035302883386612,67.13
1837,0.0010449227392673492,66.92
1838,0.0010492279410362244,66.53
1839,0.0010442312717437745,66.7
1840,0.00103709596991539,67.1
1841,0.001034510201215744,67.04
1842,0.0010204774200916291,67.48
1843,0.001011875033378601,68.11
1844,0.001005004334449768,68.23
1845,0.0010013461232185365,68.16
1846,0.001008151626586914,68.09
1847,0.0010183525502681732,67.89
1848,0.0010238201081752777,67.84
1849,0.0010293950498104095,67.86
1850,0.0010180968642234801,68.3
1851,0.00100861878991127,68.44
1852,0.0009914506316184997,68.97
1853,0.0009662574172019958,69.5
1854,0.0009551098227500916,69.89
1855,0.0009532608330249787,69.9
1856,0.0009487335026264191,69.93
1857,0.0009462166607379913,69.96
1858,0.0009431882917881012,70.22
1859,0.000947186803817749,70.01
1860,0.000946309757232666,70.02
1861,0.000954512482881546,69.94
1862,0.0009765655279159546,69.32
1863,0.0010087673842906952,68.36
1864,0.0010412039697170257,67.89
1865,0.0010843406915664673,67.08
1866,0.0011066672682762146,66.72
1867,0.0011259263396263123,66.39
1868,0.0011130767703056335,66.59
1869,0.0010727338194847108,67.49
1870,0.0010235323309898377,68.63
1871,0.0009733147859573364,69.43
1872,0.0009571296155452729,69.29
1873,0.0009596872091293335,69.4
1874,0.0009702893733978271,68.79
1875,0.0009761218845844269,68.67
1876,0.0009837170124053956,68.3
1877,0.000974899935722351,68.54
1878,0.0009577853620052338,69.2
1879,0.0009430511713027954,69.67
1880,0.0009386950194835663,69.9
1881,0.0009356929957866669,70.02
1882,0.0009357762277126312,70.18
1883,0.000940211969614029,70.0
1884,0.0009389455854892731,69.98
1885,0.0009329746544361115,70.06
1886,0.0009184821903705597,70.13
1887,0.0009075277686119079,70.52
1888,0.0009043982803821563,70.61
1889,0.0009083438098430633,70.4
1890,0.0009279152035713196,70.38
1891,0.0009479316592216492,69.98
1892,0.0009807825207710267,69.11
1893,0.000984723848104477,68.79
1894,0.0009718392252922058,68.98
1895,0.0009381106793880463,69.69
1896,0.0009112743854522705,70.69
1897,0.0008826431930065155,71.61
1898,0.0008658211410045624,72.25
1899,0.0008660011529922486,72.16
1900,0.0008772224307060242,71.69
1901,0.0008838775753974914,71.44
1902,0.0008918607354164123,71.07
1903,0.0008995561003684998,70.89
1904,0.0009022331953048706,71.01
1905,0.0009088470578193664,70.95
1906,0.0009117357432842255,71.03
1907,0.0009192662000656128,70.97
1908,0.0009406919002532959,70.4
1909,0.0009669665455818177,69.87
1910,0.000984738326072693,69.56
1911,0.0009936357915401458,69.19
1912,0.0009709180653095246,69.5
1913,0.0009334745109081268,70.78
1914,0.0009080589711666107,71.52
1915,0.0009055675446987152,71.34
1916,0.0009196871221065522,70.8
1917,0.0009454876184463501,69.82
1918,0.0009735926806926727,68.9
1919,0.0009945847809314729,68.43
1920,0.0010062924444675446,68.12
1921,0.0010076514005661012,68.12
1922,0.0009898151576519013,68.6
1923,0.0009678326845169068,69.36
1924,0.000954250955581665,69.59
1925,0.0009510875821113587,69.67
1926,0.0009517438888549805,69.96
1927,0.0009612932741641998,69.64
1928,0.0009772964537143707,69.35
1929,0.0009802369236946106,69.67
1930,0.0009817777991294862,69.78
1931,0.0009877872288227081,69.64
1932,0.0009916197955608368,69.38
1933,0.0009893031656742096,69.46
1934,0.0010120996177196502,69.03
1935,0.0010487690925598144,68.52
1936,0.0010704868614673615,67.97
1937,0.0010800168514251709,67.65
1938,0.001109117066860199,67.27
1939,0.0011369956612586976,66.56
1940,0.0011453482627868652,66.17
1941,0.0011288919329643249,66.47
1942,0.0010817252159118652,67.17
1943,0.0010462960183620453,68.09
1944,0.0010214269697666168,69.05
1945,0.0009923312187194824,69.63
1946,0.0009653745889663697,69.88
1947,0.0009389320135116577,70.57
1948,0.0009231036722660065,70.59
1949,0.0009149905204772949,70.77
1950,0.0009148320198059082,71.07
1951,0.0009246262907981873,70.93
1952,0.0009346826255321503,70.53
1953,0.000932275241613388,70.5
1954,0.0009344957530498505,70.58
1955,0.0009439563274383545,70.25
1956,0.000950219589471817,70.28
1957,0.0009659310936927795,69.99
1958,0.0009846566200256348,69.64
1959,0.0009948349416255952,69.52
1960,0.000997342962026596,69.72
1961,0.000996883749961853,69.93
1962,0.000995145231485367,70.08
1963,0.00100083030462265,70.02
1964,0.0010056504607200622,70.03
1965,0.001013561177253723,69.92
1966,0.00100159210562706,70.16
1967,0.0009961075365543365,69.92
1968,0.0009858946025371551,69.98
1969,0.0009859377026557922,70.03
1970,0.0010043859601020814,69.55
1971,0.001030117505788803,69.11
1972,0.0010543922066688538,68.47
1973,0.0010656828165054321,68.03
1974,0.0010739478230476379,67.94
1975,0.0010646880745887755,68.04
1976,0.0010511787414550782,68.34
1977,0.0010368136823177337,68.61
1978,0.001040762221813202,68.37
1979,0.0010440972208976746,68.28
1980,0.001051223599910736,68.14
1981,0.001039979887008667,68.38
1982,0.0010380529403686523,68.25
1983,0.00104919393658638,67.92
1984,0.001067111587524414,67.97
1985,0.0010890492081642152,67.58
1986,0.001102109408378601,67.57
1987,0.001074058175086975,68.19
1988,0.0010201771259307861,69.53
1989,0.000988940590620041,69.93
1990,0.0009690561056137085,70.2
1991,0.0009510028541088104,70.35
1992,0.000957813274860382,70.05
1993,0.0009640195786952973,69.99
1994,0.000977722615003586,69.61
1995,0.0009907395720481873,69.01
1996,0.0009880801260471344,69.1
1997,0.000987416511774063,69.03
1998,0.0009912819862365723,69.15
1999,0.0009943289697170257,68.9
2000,0.0009856124103069304,69.3
2001,0.0009828704833984374,69.2
2002,0.000994141536951065,68.9
2003,0.0010086320638656616,68.67
2004,0.0010049450039863587,68.76
2005,0.0010040202021598815,68.72
2006,0.000994690078496933,69.01
2007,0.0009805852115154267,69.19
2008,0.0009800169944763184,69.1
2009,0.0010024181306362153,68.66
2010,0.0010504385590553284,67.37
2011,0.0011091230630874635,65.97
2012,0.0011374915003776551,65.4
2013,0.00113002188205719,65.56
2014,0.0011227108240127563,65.71
2015,0.0010831912398338319,66.63
2016,0.0010459210276603699,67.41
2017,0.001015014135837555,68.38
2018,0.0009933661460876464,68.73
2019,0.0009801434814929962,69.19
2020,0.0009753597915172577,69.45
2021,0.0009781839668750762,69.52
2022,0.0009836174666881562,69.43
2023,0.0010040294229984284,69.37
2024,0.0010219380795955658,69.0
2025,0.0010326362133026123,69.04
2026,0.0010387654185295104,68.83
2027,0.001029574364423752,68.91
2028,0.0009905690789222717,69.62
2029,0.0009636081874370575,70.24
2030,0.0009462479054927826,70.62
2031,0.000948208487033844,70.36
2032,0.0009679236710071564,69.98
2033,0.0009942736685276032,69.19
2034,0.0010055949032306672,68.85
2035,0.0010232283234596253,68.42
2036,0.0010140156328678131,68.78
2037,0.0010119624733924866,69.06
2038,0.0009899075984954834,69.7
2039,0.0009627734780311585,70.26
2040,0.0009498836755752563,70.47
2041,0.0009469717979431152,70.36
2042,0.0009436762809753418,70.38
2043,0.000953607177734375,70.22
2044,0.000973269659280777,70.0
2045,0.000978072702884674,69.78
2046,0.0009771278202533721,69.85
2047,0.0009895653009414673,69.59
2048,0.0010112831532955169,69.1
2049,0.0010053577482700348,69.1
2050,0.0010030009806156158,69.22
2051,0.00099545761346817,69.36
2052,0.0010069338440895081,69.52
2053,0.0010079382240772248,69.18
2054,0.0009932880401611328,68.9
2055,0.0009903405606746674,69.0
2056,0.0009954538822174073,68.66
2057,0.001005134356021881,67.8
2058,0.0010204898297786712,67.26
2059,0.0010196820616722108,67.28
2060,0.0010207724511623383,67.02
2061,0.001012426108121872,67.71
2062,0.0010263483822345733,67.56
2063,0.001046055656671524,67.26
2064,0.0010499966204166413,67.17
2065,0.0010596892535686493,66.95
2066,0.0010566719770431518,66.83
2067,0.00102357919216156,67.19
2068,0.0009965035259723663,67.97
2069,0.0009615663528442383,68.91
2070,0.0009436188757419586,69.26
2071,0.0009386492550373077,69.96
2072,0.0009410460233688355,69.77
2073,0.0009700526893138885,69.06
2074,0.001001847767829895,68.43
2075,0.0010230510771274566,67.85
2076,0.001029359406232834,67.83
2077,0.0010528973519802094,67.47
2078,0.001055965632200241,67.28
2079,0.0010476040303707122,67.29
2080,0.001043406641483307,67.27
2081,0.0010677430391311646,66.69
2082,0.0010840190768241882,66.22
2083,0.001092535662651062,66.49
2084,0.0010909611701965332,66.51
2085,0.0010712365627288819,66.94
2086,0.0010355808973312379,68.03
2087,0.0010193032085895539,68.66
2088,0.0009941638112068176,69.39
2089,0.0009817762911319733,69.71
2090,0.0009701131224632263,70.14
2091,0.000962454754114151,70.48
2092,0.0009640928089618682,70.37
2093,0.0009660236239433289,70.45
2094,0.0009659724891185761,70.3
2095,0.0009647081911563874,70.31
2096,0.0009684812366962433,70.22
2097,0.000978566336631775,70.02
2098,0.0009887917637825012,69.58
2099,0.0009866809844970702,69.36
2100,0.000988410747051239,69.33
2101,0.0009842478454113006,69.54
2102,0.0009835049748420715,69.83
2103,0.0009876656591892242,69.71
2104,0.0009786984741687774,69.97
2105,0.0009562836408615113,70.4
2106,0.0009317256331443786,70.96
2107,0.0009142886877059937,71.11
2108,0.0009022157609462738,71.88
2109,0.000895188045501709,72.22
2110,0.000894598376750946,72.13
2111,0.0009027463793754578,71.62
2112,0.0009213692903518677,71.35
2113,0.0009354037284851074,70.7
2114,0.0009472505450248719,70.43
2115,0.0009502452075481415,70.36
2116,0.0009590801894664764,70.12
2117,0.0009574053764343261,69.98
2118,0.0009563885867595672,69.91
2119,0.0009586365163326263,69.66
2120,0.0009557578206062317,69.62
2121,0.0009531230032444,69.81
2122,0.0009499057233333587,70.09
2123,0.0009541970789432526,69.66
2124,0.0009712684571743012,69.24
2125,0.0010061364829540252,68.69
2126,0.0010002572298049926,68.82
2127,0.00098162801861763,69.26
2128,0.0009515168249607086,70.05
2129,0.0009301186442375183,70.59
2130,0.0009157608985900879,70.98
2131,0.0009150054752826691,71.28
2132,0.0009264511346817017,71.36
2133,0.0009328918933868408,71.2
2134,0.0009446732223033905,70.87
2135,0.0009558949768543243,70.68
2136,0.0009654080867767334,70.38
2137,0.0009786872148513793,70.14
2138,0.0009957211554050445,69.56
2139,0.0010071588158607483,69.36
2140,0.0010058042883872985,69.64
2141,0.001013091230392456,69.78
2142,0.0010289527833461762,69.61
2143,0.0010538483917713166,69.15
2144,0.0010568055748939513,69.38
2145,0.0010584730803966523,69.33
2146,0.0010469185829162597,69.17
2147,0.0010338017761707305,69.47
2148,0.0010182856798171998,69.59
2149,0.00100134197473526,69.77
2150,0.0009962389588356018,69.65
2151,0.0009949112176895142,69.61
2152,0.0009858765184879302,69.71
2153,0.0009771074056625366,70.08
2154,0.0009758217990398407,70.17
2155,0.0009745075106620788,69.86
2156,0.0009841605186462403,69.53
2157,0.0009977676153182984,69.21
2158,0.0010004493832588195,69.2
2159,0.00100925110578537,69.01
2160,0.0010158275544643403,68.83
2161,0.0010047861099243163,68.82
2162,0.0009897075533866883,69.06
2163,0.0009834699153900147,69.67
2164,0.0009866080403327941,69.65
2165,0.0009957672119140625,69.53
2166,0.0010078566253185273,69.31
2167,0.0010029140472412109,69.32
2168,0.0009973735332489014,69.7
2169,0.0010018040776252747,69.62
2170,0.0010053577899932862,69.72
2171,0.0010048074007034302,69.31
2172,0.000998871922492981,69.17
2173,0.0009973172783851623,69.04
2174,0.0010042107999324798,68.77
2175,0.0010225218951702118,68.36
2176,0.001048122000694275,67.97
2177,0.0010641435325145722,67.65
2178,0.0010569136083126067,67.75
2179,0.0010352055549621582,68.7
2180,0.0010106964647769929,68.84
2181,0.0009933984279632568,69.35
2182,0.0009616731107234955,70.08
2183,0.0009464296698570251,70.51
2184,0.0009633119583129883,70.4
2185,0.0009809741795063019,70.19
2186,0.0010098965406417847,69.59
2187,0.001022127503156662,69.63
2188,0.0010280936121940612,69.51
2189,0.0010366331577301025,69.25
2190,0.001049460768699646,68.88
2191,0.0010502787113189696,68.87
2192,0.0010390506863594054,69.06
2193,0.0010151739537715913,69.36
2194,0.0010066904187202453,69.28
2195,0.0009839686751365662,69.71
2196,0.0009716170668601989,69.97
2197,0.000965273654460907,70.17
2198,0.0009553258419036866,70.5
2199,0.0009574571132659912,70.4
2200,0.0009562954723834992,70.63
2201,0.0009542945444583892,70.61
2202,0.0009482920467853547,70.83
2203,0.0009453673243522644,70.74
2204,0.0009508327543735504,70.64
2205,0.0009571496307849884,70.57
2206,0.0009756599128246307,70.01
2207,0.000987139630317688,69.61
2208,0.0009927507996559143,69.4
2209,0.0010168062329292298,68.94
2210,0.0010348515510559082,68.53
2211,0.0010470291018486024,68.22
2212,0.001077493679523468,67.54
2213,0.0011356696963310243,66.79
2214,0.0011731934785842895,65.96
2215,0.0011816253662109374,65.53
2216,0.0011511789679527283,66.01
2217,0.0010834754228591919,67.43
2218,0.00102093865275383,69.03
2219,0.0010019789516925812,69.38
2220,0.0010131006479263305,68.85
2221,0.0010322692453861237,68.29
2222,0.0010470055758953095,67.94
2223,0.0010406784296035766,67.95
2224,0.0010298943519592284,67.99
2225,0.0010228552758693695,68.28
2226,0.001020609200000763,68.4
2227,0.0010302451074123383,68.23
2228,0.0010503160297870636,68.0
2229,0.0010691404342651368,67.5
2230,0.001089041531085968,67.2
2231,0.0010972257256507874,66.82
2232,0.0010898207902908326,67.24
2233,0.0010613829910755157,67.7
2234,0.001023710000514984,68.5
2235,0.0009966271877288818,69.24
2236,0.0009790155827999116,69.58
2237,0.0009884534239768981,69.53
2238,0.0010020974338054657,69.3
2239,0.001011572253704071,69.09
2240,0.0010278847992420197,68.62
2241,0.0010377668857574462,68.19
2242,0.0010504097759723664,67.96
2243,0.0010581661880016326,67.71
2244,0.001069685685634613,67.67
2245,0.0010742614269256593,67.74
2246,0.0010875963926315307,67.3
2247,0.0010912189960479736,67.05
2248,0.0010810869395732879,67.36
2249,0.0010635497212409973,67.81
2250,0.0010546084940433501,67.74
2251,0.0010376415610313416,68.36
2252,0.00103052237033844,68.79
2253,0.0010311702847480774,68.88
2254,0.0010313025236129761,68.87
2255,0.0010242521345615388,69.11
2256,0.0010219268500804902,69.06
2257,0.0010241784811019898,69.11
2258,0.0010337563514709472,68.94
2259,0.0010558850526809693,68.86
2260,0.0010755923211574554,68.56
2261,0.0010747676074504852,68.61
2262,0.001038722014427185,69.24
2263,0.0010063976347446442,69.85
2264,0.0009750861227512359,70.4
2265,0.00097857084274292,70.45
2266,0.001014336770772934,69.21
2267,0.0010675038993358612,67.89
2268,0.0010968096256256104,67.01
2269,0.001107737398147583,67.23
2270,0.0010886451959609986,67.47
2271,0.0010778877139091493,67.91
2272,0.0010605286359786988,68.52
2273,0.001033482301235199,69.06
2274,0.0010023542881011963,69.84
2275,0.0009846034824848174,70.16
2276,0.0009832949995994568,70.26
2277,0.0009921127140522003,69.94
2278,0.001008263647556305,69.89
2279,0.0010267882585525512,69.68
2280,0.001042958265542984,69.27
2281,0.0010509140968322753,69.01
2282,0.0010491442143917083,68.76
2283,0.0010377878069877625,68.67
2284,0.0010262950360774995,68.66
2285,0.001015169382095337,68.85
2286,0.0009966232657432556,69.05
2287,0.000993487298488617,69.37
2288,0.0009742910981178284,70.15
2289,0.0009590986311435699,70.67
2290,0.000961258465051651,70.42
2291,0.0009732693076133728,70.35
2292,0.000981659710407257,70.47
2293,0.0009864468276500702,70.25
2294,0.0009892167747020723,70.02
2295,0.0009839192628860473,70.3
2296,0.0009787585318088532,70.47
2297,0.0009754114449024201,70.82
2298,0.0009651039063930511,70.95
2299,0.0009579474985599518,70.9
2300,0.000961280232667923,70.97
2301,0.0009660766839981079,71.25
2302,0.0009771268784999848,70.7
2303,0.0009846914231777192,70.52
2304,0.0009932155072689057,70.44
2305,0.0010076414585113525,69.79
2306,0.00101192524433136,69.65
2307,0.0010144623339176178,69.32
2308,0.0010109819769859314,69.41
2309,0.0010141841351985932,69.48
2310,0.0010305161535739899,68.98
2311,0.001076830565929413,68.05
2312,0.0011216093063354492,66.79
2313,0.0011402515769004821,66.71
2314,0.0011468017816543578,66.49
2315,0.0011175023913383485,67.05
2316,0.0010658422410488129,68.06
2317,0.00102447646856308,69.06
2318,0.0009828343451023101,70.01
2319,0.0009592508256435395,70.57
2320,0.0009540388226509095,70.82
2321,0.0009642610430717468,70.28
2322,0.0009770330011844635,70.27
2323,0.000993977165222168,70.0
2324,0.0009971736133098602,69.96
2325,0.0010094120919704437,70.0
2326,0.0010292022585868836,69.82
2327,0.00105093514919281,69.19
2328,0.0010683732986450196,68.77
2329,0.001094886064529419,68.27
2330,0.001097776198387146,67.97
2331,0.0010852511823177338,68.1
2332,0.0010682019710540772,68.05
2333,0.001048343288898468,68.49
2334,0.0010311912775039674,68.65
2335,0.001006546288728714,69.32
2336,0.0009876938283443451,69.78
2337,0.0009760510981082916,70.35
2338,0.0009716025769710541,70.2
2339,0.0009647676348686218,70.15
2340,0.0009691677093505859,70.27
2341,0.0009781744360923767,70.21
2342,0.0009996362924575806,69.58
2343,0.0010120817601680756,69.35
2344,0.001018442404270172,69.17
2345,0.0010164140224456788,69.05
2346,0.0010023053348064423,69.43
2347,0.0009827055990695953,70.12
2348,0.0009724782586097718,70.2
2349,0.0009617287278175354,70.64
2350,0.0009641124963760376,70.63
2351,0.000968267285823822,70.74
2352,0.0009748098075389862,70.63
2353,0.0009935092449188233,70.63
2354,0.0010113798558712005,70.22
2355,0.0010262439489364624,70.19
2356,0.0010344416797161103,70.2
2357,0.0010292207837104797,70.48
2358,0.0010217935621738433,70.26
2359,0.0010190579414367676,70.41
2360,0.0010301715910434723,70.09
2361,0.001030503875017166,70.0
2362,0.0010318390905857085,70.03
2363,0.0010258028924465179,70.28
2364,0.0010258410334587098,70.21
2365,0.0010292253136634827,70.07
2366,0.0010281676054000855,69.81
2367,0.0010245863676071167,70.25
2368,0.0010239086508750915,70.51
2369,0.0010276986122131349,70.53
2370,0.0010445450186729432,70.19
2371,0.0010900302052497864,69.11
2372,0.0011511385440826417,67.66
2373,0.001200318729877472,66.31
2374,0.001223954975605011,65.84
2375,0.0012206824421882628,65.77
2376,0.0011985933661460876,66.43
2377,0.0011686673998832703,66.88
2378,0.0011348817825317383,67.55
2379,0.0011073021411895751,68.34
2380,0.0010929749965667725,68.8
2381,0.00107252077460289,69.37
2382,0.0010454793512821197,69.65
2383,0.0010240475952625276,70.07
2384,0.0010075068533420563,70.68
2385,0.0010038015484809875,70.74
2386,0.001004128795862198,70.88
2387,0.0010075044870376587,70.72
2388,0.001012088179588318,70.57
2389,0.0010134210228919982,70.55
2390,0.0010201469302177429,70.32
2391,0.001030488759279251,69.99
2392,0.0010379368603229524,69.91
2393,0.0010497840404510498,69.57
2394,0.0010648384094238282,69.74
2395,0.0010635664224624634,70.13
2396,0.00107184579372406,69.9
2397,0.0010788075089454652,69.9
2398,0.0010737457990646362,69.86
2399,0.001059198135137558,70.08
2400,0.0010403885662555695,70.13
2401,0.0010295037209987641,70.24
2402,0.001020372486114502,70.28
2403,0.0010339728891849518,70.06
2404,0.001051149559020996,69.55
2405,0.0010869228720664977,68.93
2406,0.0010965935349464416,68.74
2407,0.0010981801629066468,68.9
2408,0.0010713888883590698,69.51
2409,0.0010499410152435304,69.86
2410,0.001022347903251648,70.51
2411,0.0010077228665351867,70.78
2412,0.000999101734161377,71.02
2413,0.0010001640498638153,70.93
2414,0.0010158634006977082,70.5
2415,0.0010383217453956604,69.89
2416,0.0010531549453735353,69.32
2417,0.001056335026025772,69.39
2418,0.0010575992166996003,69.14
2419,0.0010420935809612275,69.3
2420,0.0010245840430259704,69.68
2421,0.00101663618683815,69.56
2422,0.0010223585784435271,69.39
2423,0.0010224091470241547,69.19
2424,0.001012918049097061,69.45
2425,0.0010059695065021514,69.61
2426,0.001004697573184967,69.68
2427,0.0009936884701251983,69.77
2428,0.0009861231088638305,69.68
2429,0.0009878892123699188,69.79
2430,0.0009837541520595551,69.91
2431,0.0009814343571662902,69.8
2432,0.000984877210855484,70.03
2433,0.00098875293135643,70.18
2434,0.0009883071184158326,70.05
2435,0.0009834836721420287,70.39
2436,0.0009813616335391999,70.13
2437,0.0009880977988243104,70.44
2438,0.0009915879786014557,70.44
2439,0.0009878215968608856,70.58
2440,0.0009770165741443634,70.83
2441,0.0009511066734790802,71.12
2442,0.0009314999341964722,71.62
2443,0.0009253871321678161,71.6
2444,0.0009264299571514129,71.46
2445,0.0009347008705139161,71.45
2446,0.0009475489020347595,71.16
2447,0.0009576146066188812,70.93
2448,0.0009724760234355927,70.3
2449,0.0010028560161590577,69.27
2450,0.0010256718754768372,68.48
2451,0.0010399674832820892,68.11
2452,0.001039581573009491,68.04
2453,0.0010557511687278747,68.02
2454,0.0010743474125862122,67.43
2455,0.001094361174106598,67.35
2456,0.0011160141229629517,67.14
2457,0.0011312709927558898,66.78
2458,0.001138205635547638,66.46
2459,0.0011232059359550476,66.74
2460,0.001097650110721588,67.19
2461,0.0010723183751106262,67.98
2462,0.0010450755894184113,68.57
2463,0.0010327389419078827,69.2
2464,0.0010527231335639954,68.85
2465,0.001086208701133728,67.96
2466,0.00111118506193161,67.23
2467,0.0011092836022377015,67.49
2468,0.0011051659464836122,67.67
2469,0.0011146162152290344,67.79
2470,0.0011226601958274842,67.49
2471,0.0011016329050064087,67.68
2472,0.0010873186826705933,68.2
2473,0.00106808443069458,68.43
2474,0.0010663674235343932,68.6
2475,0.0010774468302726745,68.34
2476,0.0010987910032272338,68.07
2477,0.0011056819200515747,67.58
2478,0.0011108183979988099,67.31
2479,0.0010835856437683106,67.78
2480,0.0010530154168605804,68.35
2481,0.0010107641816139222,69.2
2482,0.000982466185092926,69.97
2483,0.0009649411499500274,70.61
2484,0.0009579771459102631,70.96
2485,0.0009613594949245453,70.8
2486,0.000967535924911499,70.63
2487,0.0009777855932712556,70.79
2488,0.0009903287529945373,70.31
2489,0.0009907915711402893,70.52
2490,0.0009885136365890502,70.67
2491,0.0009817890465259552,70.96
2492,0.0009779204666614531,70.87
2493,0.000983956903219223,70.83
2494,0.0009911071121692658,70.68
2495,0.0009986837327480315,70.57
2496,0.001001050853729248,70.33
2497,0.0010041656374931336,69.99
2498,0.0010084531128406525,70.06
2499,0.00100321843624115,70.28
2500,0.000983712500333786,70.9
2501,0.0009768953919410705,70.95
2502,0.0009735987424850464,70.95
2503,0.0009667514383792877,70.97
2504,0.0009676054418087006,71.15
2505,0.0009628497302532197,71.04
2506,0.0009623127222061158,71.14
2507,0.0009722624719142914,70.8
2508,0.0009797589659690856,70.49
2509,0.000988770592212677,70.09
2510,0.000991427618265152,69.92
2511,0.001003102743625641,69.77
2512,0.0010104366660118103,69.41
2513,0.001022725510597229,68.85
2514,0.0010173435866832733,68.79
2515,0.0010117184102535247,69.23
2516,0.0010197968602180482,69.23
2517,0.0010205711483955383,69.35
2518,0.0010227901637554168,69.41
2519,0.0010233538627624512,69.32
2520,0.0010133393824100494,69.46
2521,0.0009889003098011017,70.08
2522,0.0009699908196926117,70.29
2523,0.0009564828157424927,70.82
2524,0.0009416832387447357,71.41
2525,0.0009331765174865722,71.89
2526,0.0009296999871730805,71.92
2527,0.000929572206735611,72.21
2528,0.0009390640676021576,71.92
2529,0.0009469710826873779,71.87
2530,0.0009630797147750854,71.36
2531,0.0009750266015529633,71.19
2532,0.0009861591577529907,70.96
2533,0.000991452693939209,71.02
2534,0.0010090155482292175,70.87
2535,0.0010234559595584869,70.64
2536,0.0010384998083114625,70.5
2537,0.0010355762958526612,70.18
2538,0.0010278256177902222,70.43
2539,0.0010267041862010956,70.7
2540,0.0010261931002140045,70.64
2541,0.0010320968925952912,70.48
2542,0.0010330516874790191,70.66
2543,0.001031396907567978,70.69
2544,0.0010191266417503358,70.67
2545,0.0009951703786849975,70.85
2546,0.0009802298069000244,71.28
2547,0.0009662965595722199,71.49
2548,0.0009627922415733338,71.58
2549,0.0009713636636734009,71.44
2550,0.0009969021379947663,70.84
2551,0.0010271465718746185,70.21
2552,0.001059131282567978,69.76
2553,0.001080782151222229,69.28
2554,0.0010905277013778688,69.15
