Round,train_losses,test_losses,accuracies,gradients
91,1.3662673234939575,0.0015966031312942505,42.12,1.964341750768425
92,1.7270759344100952,0.0016618466138839721,40.66,2.739940282009803
93,1.6400340795516968,0.0016715094089508056,40.73,3.6787131436469207
94,1.6548967361450195,0.001643115496635437,40.6,4.72130445184735
95,1.5647088289260864,0.0016455469608306886,40.05,3.877995289817478
96,1.7271469831466675,0.0015954797983169556,41.51,3.9372974575701782
97,1.683536410331726,0.0015597182750701905,43.88,2.630129195599196
98,1.571019172668457,0.0015544479370117187,44.27,1.5491528091364954
99,1.6746482849121094,0.0015796913385391236,42.81,1.3466538833598964
100,1.5384085178375244,0.001599101758003235,41.66,1.782017085464109
101,1.6156752109527588,0.001602249264717102,41.16,1.890224812688854
102,1.5723693370819092,0.0016021110773086547,41.63,1.8623513895073622
103,1.6685699224472046,0.0015959428191184997,42.02,1.789410588717728
104,1.6364479064941406,0.0015883284211158752,42.4,1.504450558116494
105,1.5055038928985596,0.0015707300782203675,42.25,2.4875190157175275
106,1.5765101909637451,0.0015588988900184632,42.34,1.5974177284651396
107,1.648018717765808,0.001560113227367401,42.44,1.6771862315205621
108,1.4928257465362549,0.0015674110174179077,42.22,1.6003989225574484
109,1.5319660902023315,0.0015697391033172607,42.0,1.6275823390053454
110,1.621131420135498,0.001560557496547699,42.82,2.024445710719946
111,1.6824840307235718,0.0015390153884887695,43.52,2.360035560914486
112,1.6413756608963013,0.0015241673350334167,44.15,2.8493080789941283
113,1.4117761850357056,0.0015291030287742614,43.27,1.5694708319389428
114,1.5592972040176392,0.0015354182481765748,43.12,2.8207990122944357
115,1.530943751335144,0.0015543061017990112,42.58,2.482150495044482
116,1.5720211267471313,0.0015644110679626465,42.48,2.116375391653429
117,1.8222465515136719,0.0015354124307632446,43.78,4.264139501625705
118,1.6159621477127075,0.0015285058736801147,44.12,1.5958580041781596
119,1.4225367307662964,0.0015359941244125366,44.47,1.488315086174875
120,1.6485384702682495,0.0015053951263427733,45.38,2.4593812583626837
121,1.665210485458374,0.0014893062710762024,45.38,2.868993814166699
122,1.4733233451843262,0.0015012892365455627,44.78,1.980420828107863
123,1.5931284427642822,0.001498355281352997,44.78,4.214396365179976
124,1.6958919763565063,0.0015120322227478028,44.62,1.4493875489758397
125,1.5604761838912964,0.0015230987071990967,44.04,1.8246405220360136
126,1.5799239873886108,0.0015159021615982055,44.17,2.3104445741001913
127,1.5155160427093506,0.00149845951795578,44.59,1.7216139217707753
128,1.4678188562393188,0.0014766140937805176,45.85,4.268016178589805
129,1.5868638753890991,0.001487403428554535,45.75,3.2140816567137045
130,1.4625715017318726,0.0014831991910934448,45.96,2.4879928386470214
131,1.5578902959823608,0.0014705726265907288,46.2,2.384415418448633
132,1.352429986000061,0.0014821843862533569,45.46,1.45571184220301
133,1.486169457435608,0.0014935846924781799,45.51,2.082501756227257
134,1.4177838563919067,0.0015010536789894103,45.38,1.4587978348216837
135,1.5359874963760376,0.001485694169998169,45.84,2.4014603725492085
136,1.4512840509414673,0.0014686394453048706,46.8,3.1409227819292918
137,1.455460548400879,0.0014780790448188782,46.75,3.8973626266154895
138,1.8258306980133057,0.0014923617124557496,46.61,5.422796823141429
139,1.4745529890060425,0.0014825560808181763,47.2,5.424703401373034
140,1.538428544998169,0.0014871004700660706,47.02,3.4359873653120063
141,1.4205830097198486,0.0014588396549224854,47.05,3.7580570769039765
142,1.4561617374420166,0.001455906867980957,46.64,2.7527179689628922
143,1.5098825693130493,0.0014556921839714051,46.54,3.463006820016024
144,1.6550045013427734,0.0014529287338256836,47.09,2.8815436933122975
145,1.4452406167984009,0.00144325168132782,47.55,2.9423087219488
146,1.3988450765609741,0.001444990599155426,47.56,2.4514944009504878
147,1.4298244714736938,0.0014349453568458558,47.51,2.709357163481815
148,1.5755854845046997,0.0014580330967903137,47.25,3.2181877048061573
149,1.4921048879623413,0.0014847384452819825,46.61,2.6426519085596203
150,1.5114341974258423,0.001508425736427307,46.37,1.598084115990099
151,1.3919175863265991,0.0015233331680297852,46.91,2.0574591114908163
152,1.539743423461914,0.0015117095470428468,47.31,2.918651404818826
153,1.5220739841461182,0.001534116804599762,47.26,1.795874026752195
154,1.5936812162399292,0.0015302172899246216,47.13,2.3190135291790632
155,1.525726079940796,0.001528070068359375,47.47,2.9321729733735817
